bh,kh
57542,0526252763
749883,3559778224
1407270,4143008982
1383157,3934249632
1383122,3546212051
1372344,3559636496
733388,3546945879
492629,2580776363
741216,3452985803
1390656,3937706176
1390659,3938090480
1390661,3937656544
1384616,3219894636
1384637,3164374677
1384639,4213186350
1373945,3936198096
170606,0525993115
741604,1264862272
749849,3273761232
1407207,4141821430
1407208,4142481142
1407210,4142212470
1407211,4142230230
1407212,4142197094
1407213,4143037286
1407214,4147520630
1407215,4142229654
705904,4213025678
1407217,4142323750
1407218,4142368518
749925,3559350736
1407219,4142151286
1407220,4156091414
749928,3559009312
1407221,4142576566
1407222,4141965526
1407224,4141999606
1389040,3559272752
1389042,3559502608
394412,3838273172
1389043,1366892582
1389046,3559308144
727716,3546342371
1389047,3937661872
724957,3546269203
00033 ,1058760285
1389053,3550904743
725123,3546528931
1390686,3937580560
727754,3546714259
727758,3664991239
727757,3546297059
618818,0860252528
641345,2572798960
1389073,1364123558
1389079,3937543408
1389089,3551110711
1389091,3551322935
725141,3164254373
1389057,3560042720
1389061,3937770576
1389063,3559053840
1389064,3938270992
733379,1528391988
1389069,3937757488
1389071,3559281056
1406917,4142735158
1406918,4142384326
1410673,4143008806
1406827,4142024022
1406828,4141822806
733442,1528949428
1406829,4142757014
1406830,4142938662
1406831,4143048102
1406832,4142601366
1406833,4141984438
1406834,4142682134
1406835,1532254102
1406836,4141934614
1406837,4142857942
1406838,4141930118
1406840,1299409699
1406742,4142866326
1372433,3559659792
1406743,4141925846
1406745,4142658374
1406746,4142886038
1406753,4142509718
1406757,0423094390
1406758,4142534310
1406759,4142817926
1406760,4142744214
1406761,4147754166
436729,1061505309
1406762,4142017718
1406763,4142291478
1406764,4142926006
1406765,4141893430
1406766,4142151542
1406767,4142710374
1406768,4142086134
1406769,1530644822
1406770,1532028662
1406771,4142998886
1406772,4141842230
1389075,3550911191
1389076,3938042176
133698,2567933371
133699,2567332923
FD956,2042451930
483739,1543458862
54698 ,1695754306
550098,3111233794
1382872,1298307395
1382979,3222121548
550490,3112829186
218856,1059814829
607485,1058736237
492658,2426148366
1406773,4143011398
M5487 ,3453612379
1372540,2567835403
618705,3995411410
1372577,0965686921
727788,1345915399
563200,3913350882
1406774,4142616710
725289,1727259835
1406775,4142501318
685221,1020702315
1406776,4142687414
1406787,4142934374
1372628,3559021248
1372647,3559324816
1390725,3550897559
1406804,4143053414
KN380 ,1474882730
523257,1499568642
E4167 ,3995534386
36306 ,1252757858
00102 ,3777691612
00715 ,3995801362
1407464,4142695654
07062 ,3898151742
45658 ,1910524848
1406807,4143076758
1406808,4142993782
1372683,4213065646
1372685,3995942274
00249 ,1295465005
1406809,4141907462
1372687,4215559614
1406810,4142216806
1406811,4142929974
1406812,4141957382
1406813,4142608390
538032,1899257954
1406814,4142618006
1406815,4142791126
1406818,4142912486
733665,1528667716
750037,3559076304
702470,3221866044
750036,3559214288
1406816,4142177334
46334 ,3995981650
1389105,3551305751
1389102,3937941040
1389107,1366510422
733502,1528646724
1389111,3551684167
1389113,3937512432
1389114,3938289616
1389118,3558157920
1406817,4142994406
1406819,4143055958
55409 ,1476703374
1406820,4142819110
1406821,1533459558
1406822,4142551862
1406823,4142076838
1406824,4142443174
1406825,4142250630
1406826,4142556742
1406842,4142437014
36944 ,3994811794
1406841,4142306486
538041,1899033346
1406844,4142122294
1406845,4142369958
1372676,3164227845
1390728,3937712176
57921 ,1533884582
1372666,2567378875
1406874,4142464998
R9762 ,2031641566
DW618,1474721946
82829,0313350658
L8400,3577236206
W9242 ,3994424386
KM204,1021520507
89257 ,0311009774
1396328,3551928279
1396340,3317750268
1397056,1528881108
749993,3560492960
749999,3559566448
1389103,3937834368
1406935,4142063238
1406932,4142086966
1406934,4141810982
1406936,4141995286
1406937,4142823766
1406939,4147113478
750321,3559879536
1406839,4142562214
1406911,1531818582
1406922,4142389558
60434 ,3766799330
1406923,4141974806
1406924,4142392694
727834,3546314835
1406925,4142291542
1406926,4142321590
1406927,4142640118
1406928,4142154422
1406929,4142967494
749956,3682777399
1390750,3560217232
1390765,3938247200
1389122,3937438512
1390774,3937400288
1390771,1366132886
308456,0499159845
1390776,3938014208
706098,3221899388
1406877,4142178502
1406878,4142904790
1406879,4147411174
1372700,3559096304
1406880,4142287926
1389127,3937799008
53490 ,3452883243
1406885,4142186790
1406886,4142211110
1406887,4141833798
1389130,3937532032
1406888,4141906646
1406889,4143058326
1389133,3937828032
1389134,3685305751
1389135,3937499952
1406890,4147099910
1406891,4142876710
1406892,4142569622
1406893,4142404918
1406909,4142331894
50389 ,0785084123
1389124,3938197856
1389136,3551336983
1389138,3277302208
1389143,3551020567
1406938,4142803702
1406940,4142226758
1406941,4142913558
1406942,4142980726
1406943,4142721014
53476 ,2031618910
1406944,4142259158
1406945,4141989270
1406946,4143081734
1406947,4142969462
15191 ,3133457715
10810 ,0166419635
1390806,3559363808
1390811,1532997350
1390812,3937638288
1390817,1532112086
1390818,3937482608
1406919,4142286998
1406920,4143076646
1406921,1300601875
1406950,4142200406
750131,2913210331
1406951,4143020678
1406952,4143004422
1406953,4142564502
1406954,4141808070
1406955,4141950438
1406956,4142699942
1406957,4142758454
1406958,4142969398
1406959,4142579142
1406960,4143085270
1406961,4142912886
1406962,4142222438
1406963,4142397414
1406964,4142191734
1406965,4156358534
1406966,4142053334
1372707,1021149195
1390820,3559904384
128157,3252499364
725983,1021689323
697245,3318072268
1407790,4141965414
1407944,4142899782
1407951,4142725926
1407954,4142556470
733630,1529021428
1407955,4141951398
1407956,4141858774
697287,1295309309
1406930,4142644006
1372803,3559080240
651348,3318285564
1406931,1344613511
1406933,4142726406
1389156,3551235671
1389157,3685118871
1389159,3551636935
CS233 ,2540443326
1390821,1259542992
1406967,4142523030
1390825,3560467456
1406968,4141953702
KO555,0526692651
1406969,4142206918
I9448,3610063854
C1942 ,3995537986
99613 ,3802790786
347952,1040385783
542594,1019984411
542587,1366498694
1406972,4142020406
FB610,3274713466
L8258 ,3898113214
474792,2913325259
726025,3546221219
694103,1021612843
694612,0165436227
1390828,3937857104
552712,1021616411
619139,3995750786
694638,3994131506
1407399,4142100486
1407397,4142553206
1389163,3551196247
55542 ,1059922861
533776,3994209394
1389176,3551198375
53430 ,1745593078
1389178,3938042816
1389179,1344574423
1389181,3937526416
1389186,3937530336
1408001,4142947622
1408002,4147556134
1390830,3559050496
1390831,3559460048
1408003,1532553142
1408005,4141846614
1408015,4142831798
1408016,4142891622
1408017,4142822790
1408018,4142100230
1408021,4141888566
40360 ,1533950998
1408024,4142244694
1390838,3560579200
1390841,3560881504
1406973,4141911430
1406970,4142403750
1406971,4141842486
1406974,4142575494
733922,1528924212
1406975,4142833382
1406976,1298364547
1372947,1422656086
1406977,4143010742
1406978,4142533174
1406979,4141981270
00954D,1727064731
1406980,4148262614
1406981,4142345766
1406982,4142841558
1406983,4142828294
1406984,4142973430
1406985,1532680502
1406986,4142155558
1406987,4142443734
1389166,3936224832
1372968,3559504016
1372970,3559319296
1389168,3550920087
1389171,3938023952
1389182,3551289735
1389184,3685501207
1389187,3551583671
1389188,3938053040
1406988,4142082454
1406989,4142715622
1406990,4142643846
1406991,4142621462
24181 ,1059823149
1406992,4142039174
1406994,4141923862
1406995,4142209078
1406996,4147639366
1406997,4142163126
657203,1020002907
1406998,4141941094
1406999,4142808918
1407000,4142560486
1407001,4142948470
53372 ,1745592974
1407014,4142424790
1407015,4146352294
KL346 ,2567169451
1407017,4142216934
FC351,1921707554
49468 ,1727863963
662854,0104898862
248211,3497636365
1389189,3685501239
HI800,1991493421
1389209,3937798800
1389211,3551621431
1389212,1789323280
1389213,3685459399
1389217,3937775440
1389218,3551270471
1389222,3550769111
183982,3083205210
726259,3546954755
1389192,3551239927
1389194,3685175063
1389198,3938322272
1389196,3551196183
733369,1528771956
1389200,3938245632
1389201,3685092919
1389202,1788934048
1389282,3277812208
1389284,3277684496
1407047,4142210630
1407050,4142778534
1389286,3277858560
1389289,3277938560
1389291,3277962384
1407057,4141936886
1389293,3277818992
1407058,4142050662
507361,3823760129
1407059,4142380550
1407021,1423140790
1407027,4142182438
1407030,4142203494
1407035,4142320966
1407039,4141890854
750168,3559423296
1389204,3937861728
733775,1529438420
1372939,2031560302
1372940,3558399760
1381838,3252332372
663902,1365108918
1372950,3559333184
726232,1727415083
726252,3546362851
1407044,4142835222
1372925,3252160580
1407054,4142291702
1407055,4142633206
1389207,1788764096
750301,3559183024
726350,3276697984
1407063,4142148086
1389231,3938017728
675543,3111235874
750280,2566918843
1374640,3164671925
1374642,3546703923
1389235,3685076167
1389236,3685184183
733368,1528585956
127823,3251878292
685261,3496898587
127828,3252341092
1407080,4142616838
1407085,4142915366
1407103,4142470310
1407104,4142799750
1407105,4142073430
1407106,4142597782
1373093,1021128923
1407107,4142156822
1407109,4142819254
1407110,4142717766
1407111,4141869574
1407112,4147727814
1407113,4142610102
1407114,4143036054
1407115,4141989510
1407116,4142661318
1407064,4142166198
692301,3315786236
1373019,3559504112
1407060,4143059846
625183,3823935425
1407065,4141871862
1407067,4141846182
1407068,4142813526
10371 ,3699426327
1407069,4142173158
1407071,4142684870
1407072,4142393670
1407073,4142934550
1407075,4142193638
651148,3320177276
1373033,1727196267
685720,3316969420
750211,3559375808
542791,1021484299
750235,3559558928
1390850,3560869504
00814 ,1022371211
733751,1529573524
1390854,3559304960
733310,1528922068
699941,3472046819
1392931,3560249104
1392932,3277415584
1392942,3685452471
1392943,3276781328
1392944,3685277959
685307,3994569314
1389233,3551594439
724722,3546357363
1389237,3551546023
1373135,3163910997
733930,1528756980
685321,3995251618
1389250,3685088103
1407076,4141922470
1407077,4142611190
1407078,4142122886
1407079,4142806358
1407081,4141961926
1390858,3559387776
654246,4213075022
663481,4213093214
1407082,4143035574
1407083,4142653142
1407084,4142711558
1407086,4142823718
1407087,4142781462
1407088,4142825366
1407090,4142770742
733832,1529557524
733837,1727817451
1407091,4141939622
642232,0764543421
727993,3546937347
1390870,3560864640
L7996 ,2540522286
1390873,3560474224
AM108 ,2567961227
KB565,1474860074
579277,2567180267
605492,2501393682
41177 ,3453580283
99345 ,1991480813
1407092,4142258038
C4474 ,4086672098
W9141 ,3904912286
L8018 ,1532822710
693328,1727056859
1407093,4142135910
1390878,3560238544
1390875,3559076336
685354,3994928802
1407094,4142473574
1407095,4142721606
685356,4213210830
1407096,4142008006
248341,3493982619
1407097,4142485142
1390883,3560389056
KB466,1021483755
DL748 ,1727430971
U0055 ,1992638573
E2234 ,1366893110
1407098,4142414054
507659,3823974225
KM261,1475655178
L8470,3995706354
L7062 ,0526707499
507586,3824011617
71696 ,0277597682
1390885,3937506432
1390887,3560296720
1390891,3560113248
1379235,3377210295
1389306,3277749840
1389310,3277851136
1389311,3551063367
1379233,3559227216
586526,3995811698
1379237,1288782867
1389315,3937899312
1379107,1533459494
1389317,3937696032
1389318,3277994240
1389319,3938266384
1389320,3550964263
1389322,3938145104
633486,1529742246
1389301,3277677808
1389302,3699594679
1389303,3551579415
1389304,3550971351
728730,3377941767
733899,1528678580
701070,1727391323
1389329,1020128587
1399277,3551434871
1373332,1264564496
1390892,3937675152
1391603,3938251200
1390893,3937600224
1390895,3558495504
1390897,3937441584
1390900,1533372790
16281 ,0118770876
1407101,4141961206
1407089,4142635702
1407100,4142805926
1407102,4142820966
685426,0309118686
1407120,4141866278
1407121,4142523862
1407125,4142914182
1407126,4141918102
1407127,4142233254
1407128,1366708806
1407129,1300508627
1407130,4142661142
1407131,4142210854
1407382,4142731542
706374,4213065950
1407383,4142725334
1407386,4142605526
1407387,4142141494
1407388,4142627094
1407389,4141949478
1407390,4142473286
1407391,4142696102
1407392,4142174486
750367,3559092432
1407393,4141882006
507841,3823405057
1407394,4142506006
1407395,4142660294
1407396,4143084838
1407117,4142027734
1407118,4141918646
1389408,3685168999
1389409,3551578599
1389410,1533356598
733892,1529238340
1407119,4142223366
1407122,4142584630
1407123,4142594502
1407124,4142957062
1389421,1363518198
1389423,3550911303
1407132,4142227286
56071 ,0224862866
73181 ,1533914710
CY203,1474893866
HG525,1531704138
E6961 ,1295415853
672740,3994863586
1400105,1727018555
733929,1529576612
733932,1727832555
733931,3375172631
733937,1533221590
1407133,4141901702
1407134,4142015702
1407135,4141939350
1407136,4142361462
1407137,4142769462
1407138,4142907462
1407139,4143086486
65670 ,0309143758
1407140,4142480390
1407142,4142388086
1407143,4142872550
1407144,4147049366
1407145,4142107750
1407146,4142231158
1407147,4142752822
1407148,4143030582
1407149,4142310262
1407141,4143078790
1407154,4142219622
1407155,4142660902
1407156,4142098246
1407158,4148258982
1407159,4142484390
1407160,4141810246
1407161,4141881782
1407162,4142220262
1407163,4142419510
1407164,4142355846
1407165,4141816086
1407166,4142348454
685384,1267803849
733880,1528951124
733877,1528717252
1407167,4142529334
733887,1528697460
1407168,4142832294
1407169,4142313878
1407170,4156090070
695719,4213900382
1407802,4147601606
1407803,4142112950
1407150,4147780374
1407151,4141950902
1407152,4142474166
1407153,4142664742
685533,3995809250
1407157,4147434502
685539,1727409499
1407172,4142445318
638416,2500296523
128767,1727463979
1391025,3937976576
1395176,3560440528
1395178,1290785139
53364 ,0313219122
1395179,3938157840
1395181,3558369312
1395183,3938024752
1395184,3558225408
1395187,3558114896
1395188,3938058224
728219,1423989254
733989,1528454180
53359 ,1531921062
1389334,3559929680
1389345,3938050112
1390898,3937810928
1407171,4147471782
1407174,4143068166
728256,3546411635
1390901,3937963520
1407175,4142063862
1407176,4142035094
1407177,4141878998
1390907,3937911632
493015,0764181405
1407178,4141931702
1390909,3937565488
1407179,4142450438
1407180,4141968630
1407181,4142438614
1407182,4142482886
1407183,4141964006
1407184,4142555942
02554 ,3766900210
1407185,4142856470
1407189,4148083110
685484,3912180914
1407188,4142412054
1407186,4141881158
1407192,4146379446
1407191,4142506278
1407200,4142112262
1407201,4142369190
1407202,4156096918
1407203,4142452518
1407206,4142712518
1407209,4142411510
1407193,4142592998
1389332,3560461744
733902,0772269732
728290,3682595159
733904,1528390900
1389343,1788531920
1389344,3551333543
1389348,3685509367
1389353,3560280096
1389355,3551319319
1389356,1020542427
1407194,4142150358
1390868,1366340566
728274,1021540715
1407195,4142402038
733947,1529083604
728298,3665128967
1407196,4146168326
260419,0313998098
340563,3966874116
1390911,3937877664
1407225,4142851318
1373303,3559693312
1373304,3559095040
